i,creation_time
0,0.008327722549438477
0,0.007853984832763672
0,0.008433818817138672
0,0.008386373519897461
0,0.008802175521850586
0,0.008018732070922852
0,0.008575201034545898
0,0.0076274871826171875
0,0.008427143096923828
0,0.008675575256347656
0,0.008782625198364258
0,0.008353233337402344
0,0.008838415145874023
0,0.008226871490478516
0,0.008309364318847656
0,0.008121728897094727
0,0.008240222930908203
0,0.008444547653198242
0,0.008085250854492188
0,0.008228302001953125
0,0.008532047271728516
0,0.008253335952758789
0,0.008120298385620117
0,0.008496522903442383
0,0.008177995681762695
0,0.008323907852172852
0,0.007555484771728516
0,0.008513689041137695
0,0.007886886596679688
0,0.008591651916503906
0,0.008623361587524414
0,0.008532047271728516
0,0.00827789306640625
0,0.007854938507080078
0,0.00862431526184082
0,0.00928044319152832
0,0.008756160736083984
0,0.00792551040649414
0,0.008253335952758789
0,0.0077970027923583984
0,0.008254051208496094
0,0.007781982421875
0,0.009121417999267578
0,0.008527994155883789
0,0.007942438125610352
0,0.00853419303894043
0,0.0077135562896728516
0,0.008613824844360352
0,0.008170604705810547
0,0.007735490798950195
0,0.04230856895446777
0,0.008522987365722656
0,0.007947206497192383
0,0.008153438568115234
0,0.009595155715942383
0,0.008074760437011719
0,0.008096694946289062
0,0.00813150405883789
0,0.008625268936157227
0,0.007887125015258789
0,0.007926702499389648
0,0.007893562316894531
0,0.007872343063354492
0,0.008181571960449219
0,0.008011579513549805
0,0.008059024810791016
0,0.007852792739868164
0,0.007954835891723633
0,0.007873773574829102
0,0.00786733627319336
0,0.008098840713500977
0,0.007842302322387695
0,0.007946491241455078
0,0.008363008499145508
0,0.007733345031738281
0,0.009092330932617188
0,0.00829005241394043
0,0.008762836456298828
0,0.00821685791015625
0,0.008539438247680664
0,0.007977724075317383
0,0.008857250213623047
0,0.008461236953735352
0,0.008045434951782227
0,0.008212566375732422
0,0.007826566696166992
0,0.008692741394042969
0,0.008238792419433594
0,0.00830984115600586
0,0.008311271667480469
0,0.009129762649536133
0,0.008982181549072266
0,0.008483648300170898
0,0.008524894714355469
0,0.00830841064453125
0,0.007652997970581055
0,0.007919073104858398
0,0.008239984512329102
0,0.008723258972167969
0,0.00848841667175293
0,0.008558034896850586
0,0.00799703598022461
0,0.009089231491088867
0,0.0077397823333740234
0,0.00893259048461914
0,0.00831151008605957
0,0.008230924606323242
0,0.008233785629272461
0,0.008442878723144531
0,0.008341073989868164
0,0.008171558380126953
0,0.008074045181274414
0,0.008594751358032227
0,0.008329153060913086
0,0.007892370223999023
0,0.008717775344848633
0,0.008327960968017578
0,0.007747650146484375
0,0.00810551643371582
0,0.008826017379760742
0,0.008403778076171875
0,0.008105278015136719
0,0.008066415786743164
0,0.008674144744873047
0,0.008363962173461914
0,0.008563995361328125
0,0.009701251983642578
0,0.008404016494750977
0,0.007920026779174805
0,0.008128166198730469
0,0.007678031921386719
0,0.007799863815307617
0,0.008317232131958008
0,0.008589506149291992
0,0.007949113845825195
0,0.0075914859771728516
0,0.008151531219482422
0,0.007682085037231445
0,0.0077517032623291016
0,0.008256912231445312
0,0.007934808731079102
0,0.008398294448852539
0,0.008662939071655273
0,0.00842142105102539
0,0.007981300354003906
0,0.007851362228393555
0,0.00770878791809082
0,0.0077419281005859375
0,0.007880687713623047
0,0.008372783660888672
0,0.008655548095703125
0,0.008532524108886719
0,0.00831913948059082
0,0.007666110992431641
0,0.008167505264282227
0,0.008638381958007812
0,0.00761723518371582
0,0.008189678192138672
0,0.007590055465698242
0,0.008289337158203125
0,0.007958650588989258
0,0.008023977279663086
0,0.008220911026000977
0,0.009174108505249023
0,0.008215904235839844
0,0.008077144622802734
0,0.008140087127685547
0,0.00806570053100586
0,0.008254289627075195
0,0.008388042449951172
0,0.008688211441040039
0,0.00803375244140625
0,0.007846832275390625
0,0.007818937301635742
0,0.007485151290893555
0,0.007971525192260742
0,0.008306264877319336
0,0.008574962615966797
0,0.007498502731323242
0,0.007869958877563477
0,0.007483720779418945
0,0.008238792419433594
0,0.008389711380004883
0,0.008069276809692383
0,0.007596015930175781
0,0.007998943328857422
0,0.00748133659362793
0,0.00866556167602539
0,0.00809025764465332
0,0.007588624954223633
0,0.008306264877319336
0,0.008621454238891602
0,0.008371114730834961
0,0.00827789306640625
0,0.008114337921142578
0,0.007897138595581055
0,0.007940053939819336
0,0.00818181037902832
0,0.007596015930175781
0,0.008107900619506836
0,0.007611751556396484
0,0.008220195770263672
0,0.007953882217407227
0,0.007910490036010742
0,0.007800102233886719
0,0.007983207702636719
0,0.007570743560791016
0,0.007509469985961914
0,0.007489442825317383
0,0.008626937866210938
0,0.007544040679931641
0,0.008194446563720703
0,0.00775146484375
0,0.008079290390014648
0,0.00781393051147461
0,0.007419586181640625
0,0.00845479965209961
0,0.008311271667480469
0,0.008867263793945312
0,0.007952451705932617
0,0.00795125961303711
0,0.008955001831054688
0,0.008032560348510742
0,0.008047819137573242
0,0.007539510726928711
0,0.007741689682006836
0,0.007798433303833008
0,0.00773310661315918
0,0.0074803829193115234
0,0.0075838565826416016
0,0.00745391845703125
0,0.007932424545288086
0,0.007537841796875
0,0.007966995239257812
0,0.007514476776123047
0,0.008254051208496094
0,0.0076465606689453125
0,0.0077707767486572266
0,0.008586645126342773
0,0.007573604583740234
0,0.007994413375854492
0,0.007428646087646484
0,0.007930278778076172
0,0.007776737213134766
0,0.00766301155090332
0,0.008075237274169922
0,0.008535623550415039
0,0.009226083755493164
0,0.008167743682861328
0,0.008247137069702148
0,0.008568525314331055
0,0.008111953735351562
0,0.008211374282836914
0,0.00929570198059082
0,0.008668661117553711
0,0.008333206176757812
0,0.008229970932006836
0,0.00821828842163086
0,0.00844120979309082
0,0.008346080780029297
0,0.008452892303466797
0,0.008206844329833984
0,0.008689403533935547
0,0.00875234603881836
0,0.008643388748168945
0,0.008214473724365234
0,0.00825953483581543
0,0.00781702995300293
0,0.007920026779174805
0,0.0074689388275146484
0,0.007947444915771484
0,0.00744938850402832
0,0.007605791091918945
0,0.008162260055541992
0,0.007493734359741211
0,0.007681131362915039
0,0.0074388980865478516
0,0.007483720779418945
0,0.007547616958618164
0,0.00767970085144043
0,0.008461475372314453
0,0.008112430572509766
0,0.008372306823730469
0,0.00792384147644043
0,0.008100271224975586
0,0.00843048095703125
0,0.007970333099365234
0,0.008008718490600586
0,0.007471561431884766
0,0.008238077163696289
0,0.007743120193481445
0,0.008195161819458008
0,0.007725954055786133
0,0.007606029510498047
0,0.007489919662475586
0,0.007937431335449219
0,0.0078067779541015625
0,0.007614612579345703
0,0.00810861587524414
0,0.007603168487548828
0,0.008197307586669922
0,0.007540702819824219
0,0.008248567581176758
0,0.008355140686035156
0,0.008675575256347656
0,0.0076982975006103516
0,0.007717609405517578
0,0.00797724723815918
0,0.008149147033691406
0,0.0076901912689208984
0,0.007595539093017578
0,0.0078008174896240234
0,0.00768733024597168
0,0.007877111434936523
0,0.007863283157348633
0,0.008182525634765625
0,0.00783538818359375
0,0.008214235305786133
0,0.008100271224975586
0,0.009116411209106445
0,0.0077669620513916016
0,0.008084535598754883
0,0.007596254348754883
0,0.008841514587402344
0,0.007828950881958008
0,0.008237123489379883
0,0.007649421691894531
0,0.008011102676391602
0,0.007644176483154297
0,0.00833892822265625
0,0.007833719253540039
0,0.008341550827026367
0,0.007756948471069336
0,0.007649421691894531
0,0.008089542388916016
0,0.008491754531860352
0,0.0076160430908203125
0,0.0075092315673828125
0,0.009008169174194336
0,0.007953643798828125
0,0.007561922073364258
0,0.00834202766418457
0,0.007603168487548828
0,0.008548259735107422
0,0.008098125457763672
0,0.007917165756225586
0,0.007959365844726562
0,0.008307218551635742
0,0.0077817440032958984
0,0.007565498352050781
0,0.008170604705810547
0,0.007509708404541016
0,0.0077495574951171875
0,0.008287668228149414
0,0.007615089416503906
0,0.007683992385864258
0,0.0074808597564697266
0,0.007575273513793945
0,0.008179903030395508
0,0.007494926452636719
0,0.008347034454345703
0,0.0075914859771728516
0,0.007947444915771484
0,0.008201360702514648
0,0.007947921752929688
0,0.007948875427246094
0,0.007590055465698242
0,0.007854223251342773
0,0.008276939392089844
0,0.007462739944458008
0,0.007887840270996094
0,0.008303165435791016
0,0.008201122283935547
0,0.007659196853637695
0,0.00830984115600586
0,0.008029937744140625
0,0.007543325424194336
0,0.008121252059936523
0,0.008083581924438477
0,0.008142709732055664
0,0.007481575012207031
0,0.008340597152709961
0,0.008650541305541992
0,0.007584571838378906
0,0.008211612701416016
0,0.00822901725769043
0,0.00797581672668457
0,0.008066177368164062
0,0.008859872817993164
0,0.008819580078125
0,0.007586479187011719
0,0.008274078369140625
0,0.008015155792236328
0,0.008183002471923828
0,0.008777856826782227
0,0.00829458236694336
0,0.00833892822265625
0,0.007832050323486328
0,0.007642984390258789
0,0.007925987243652344
0,0.007528066635131836
0,0.007990360260009766
0,0.0082550048828125
0,0.008333921432495117
0,0.008008956909179688
0,0.007582426071166992
0,0.008315324783325195
0,0.007886171340942383
0,0.00794529914855957
0,0.007691383361816406
0,0.008403539657592773
0,0.007486104965209961
0,0.007761716842651367
0,0.00776219367980957
0,0.007845640182495117
0,0.007968425750732422
0,0.007826089859008789
0,0.008585453033447266
0,0.008151054382324219
0,0.008073091506958008
0,0.007738351821899414
0,0.007952213287353516
0,0.00780487060546875
0,0.008051633834838867
0,0.007831811904907227
0,0.007741212844848633
0,0.00760197639465332
0,0.007861852645874023
0,0.007643222808837891
0,0.00782465934753418
0,0.007561445236206055
0,0.008540153503417969
0,0.007496833801269531
0,0.0078277587890625
0,0.007519245147705078
0,0.007796287536621094
0,0.007606983184814453
0,0.007535696029663086
0,0.008791923522949219
0,0.00751495361328125
0,0.008579492568969727
0,0.009141921997070312
0,0.008194208145141602
0,0.008025884628295898
0,0.008581399917602539
0,0.007942438125610352
0,0.008218050003051758
0,0.007561445236206055
0,0.00825357437133789
0,0.007445335388183594
0,0.008677244186401367
0,0.008524417877197266
0,0.008385419845581055
0,0.007917404174804688
0,0.007861614227294922
0,0.008313655853271484
0,0.007500886917114258
0,0.00731658935546875
0,0.007991313934326172
0,0.008454322814941406
0,0.008595466613769531
0,0.008246183395385742
0,0.008067607879638672
0,0.007899045944213867
0,0.007898092269897461
0,0.0077974796295166016
0,0.007896661758422852
0,0.007937192916870117
0,0.007452964782714844
0,0.008691787719726562
0,0.00766754150390625
0,0.008219242095947266
0,0.007537126541137695
0,0.00881814956665039
0,0.008121490478515625
0,0.008246660232543945
0,0.007984161376953125
0,0.007658958435058594
0,0.008104324340820312
0,0.00804901123046875
0,0.008159399032592773
0,0.007882833480834961
0,0.008191347122192383
0,0.008296012878417969
0,0.0076525211334228516
0,0.008592605590820312
0,0.00793004035949707
0,0.00797581672668457
0,0.008074522018432617
0,0.007996082305908203
0,0.008280754089355469
0,0.007461071014404297
0,0.008496284484863281
0,0.007823467254638672
0,0.008186101913452148
0,0.008246660232543945
0,0.00846099853515625
0,0.00788426399230957
0,0.008315086364746094
0,0.008327007293701172
0,0.008232831954956055
0,0.00776219367980957
0,0.00840449333190918
0,0.008150100708007812
0,0.0077667236328125
0,0.008169412612915039
0,0.008786678314208984
0,0.008134603500366211
0,0.007656097412109375
0,0.008203983306884766
0,0.008274555206298828
0,0.008566617965698242
0,0.008303165435791016
0,0.007723569869995117
0,0.008136510848999023
0,0.008132219314575195
0,0.008124828338623047
0,0.007963180541992188
0,0.0075490474700927734
0,0.007962465286254883
0,0.008033275604248047
0,0.007706165313720703
0,0.008683919906616211
0,0.008545875549316406
0,0.007776975631713867
0,0.008246183395385742
0,0.007802486419677734
0,0.00805044174194336
0,0.007547140121459961
0,0.007451772689819336
0,0.008636951446533203
0,0.007610797882080078
0,0.007653951644897461
0,0.0075283050537109375
0,0.0077288150787353516
0,0.007965564727783203
0,0.007999658584594727
0,0.007843255996704102
0,0.008327245712280273
0,0.007725715637207031
0,0.00814366340637207
0,0.008110523223876953
0,0.007775306701660156
0,0.0076122283935546875
0,0.007980823516845703
0,0.008216142654418945
0,0.008309364318847656
0,0.00764155387878418
0,0.007588386535644531
0,0.00828242301940918
0,0.007787942886352539
0,0.007900238037109375
0,0.008141756057739258
0,0.007967710494995117
0,0.007726192474365234
0,0.007692098617553711
0,0.008087635040283203
0,0.007961511611938477
0,0.00872039794921875
0,0.007713794708251953
0,0.008102893829345703
0,0.008715391159057617
0,0.00834202766418457
0,0.008016586303710938
0,0.007636070251464844
0,0.008545637130737305
0,0.008378744125366211
0,0.008829116821289062
0,0.008271217346191406
0,0.008285284042358398
0,0.009093761444091797
0,0.007813692092895508
0,0.008948326110839844
0,0.008998632431030273
0,0.00769805908203125
0,0.008409261703491211
0,0.008147001266479492
0,0.008252143859863281
0,0.008168220520019531
0,0.008346796035766602
0,0.008687973022460938
0,0.0075588226318359375
0,0.008299112319946289
0,0.008188962936401367
0,0.009353876113891602
0,0.0082855224609375
0,0.00761723518371582
0,0.00823354721069336
0,0.007860898971557617
0,0.00807952880859375
0,0.008424997329711914
0,0.008277654647827148
0,0.007644176483154297
0,0.007388591766357422
0,0.008164644241333008
0,0.008323431015014648
0,0.00803375244140625
0,0.008261919021606445
0,0.008438825607299805
0,0.007666349411010742
0,0.008407831192016602
0,0.00855708122253418
0,0.007858753204345703
0,0.008216619491577148
0,0.008142948150634766
0,0.007904529571533203
0,0.008157491683959961
0,0.00878763198852539
0,0.00829625129699707
0,0.008548974990844727
0,0.007673025131225586
0,0.007778167724609375
0,0.0077435970306396484
0,0.007720947265625
0,0.007781028747558594
0,0.008192777633666992
0,0.007947206497192383
0,0.007941722869873047
0,0.008665323257446289
0,0.007788419723510742
0,0.00815892219543457
0,0.008613348007202148
0,0.008453845977783203
0,0.007922649383544922
0,0.007580757141113281
0,0.007981061935424805
0,0.007730245590209961
0,0.007726907730102539
0,0.007773160934448242
0,0.007890939712524414
0,0.008515596389770508
0,0.009270668029785156
0,0.007751941680908203
0,0.00774836540222168
0,0.007957696914672852
0,0.008776664733886719
0,0.008100032806396484
0,0.008313417434692383
0,0.007998228073120117
0,0.007524728775024414
0,0.007886648178100586
0,0.0076904296875
0,0.008240222930908203
0,0.009363174438476562
0,0.007589817047119141
0,0.008119821548461914
0,0.008445024490356445
0,0.008197546005249023
0,0.008533716201782227
0,0.008454084396362305
0,0.0079498291015625
0,0.008385181427001953
0,0.007937192916870117
0,0.007892847061157227
0,0.008077144622802734
0,0.007990360260009766
0,0.007882833480834961
0,0.007820367813110352
0,0.008535146713256836
0,0.008347034454345703
0,0.008040428161621094
0,0.008285760879516602
0,0.008434534072875977
0,0.008266925811767578
0,0.007697105407714844
0,0.008293390274047852
0,0.0077667236328125
0,0.007756471633911133
0,0.007950305938720703
0,0.0077440738677978516
0,0.008322954177856445
0,0.008656024932861328
0,0.00806879997253418
0,0.007721424102783203
0,0.00813436508178711
0,0.007580757141113281
0,0.007619380950927734
0,0.0077915191650390625
0,0.008063793182373047
0,0.00788426399230957
0,0.007630825042724609
0,0.008108139038085938
0,0.007710456848144531
0,0.007868051528930664
0,0.00819540023803711
0,0.008130550384521484
0,0.009082555770874023
0,0.008517026901245117
0,0.008341789245605469
0,0.008354663848876953
0,0.0076868534088134766
0,0.008394002914428711
0,0.0077626705169677734
0,0.008455753326416016
0,0.008471488952636719
0,0.00799560546875
0,0.008093118667602539
0,0.008206367492675781
0,0.00761723518371582
0,0.007695674896240234
0,0.008384227752685547
0,0.008359670639038086
0,0.00805044174194336
0,0.00797271728515625
0,0.008167743682861328
0,0.00764155387878418
0,0.007837057113647461
0,0.008328676223754883
0,0.008250713348388672
0,0.007574319839477539
0,0.008003950119018555
0,0.007754802703857422
0,0.00785207748413086
0,0.007468223571777344
0,0.007890462875366211
0,0.0078582763671875
0,0.0076749324798583984
0,0.0074956417083740234
0,0.008395910263061523
0,0.0074748992919921875
0,0.007643938064575195
0,0.008680105209350586
0,0.007907390594482422
0,0.008758783340454102
0,0.00828409194946289
0,0.008147001266479492
0,0.007992267608642578
0,0.00758814811706543
0,0.00901484489440918
0,0.008112430572509766
0,0.008190393447875977
0,0.00802755355834961
0,0.007539987564086914
0,0.008104801177978516
0,0.007873773574829102
0,0.008091449737548828
0,0.008935689926147461
0,0.007837533950805664
0,0.007909774780273438
0,0.007970333099365234
0,0.008452892303466797
0,0.00824284553527832
0,0.008063316345214844
0,0.008229494094848633
0,0.007468461990356445
0,0.007527828216552734
0,0.007906436920166016
0,0.0077342987060546875
0,0.008056640625
0,0.007837533950805664
0,0.008272886276245117
0,0.0076825618743896484
0,0.007665157318115234
0,0.008187532424926758
0,0.007917642593383789
0,0.008029699325561523
0,0.007830619812011719
0,0.008082866668701172
0,0.008507251739501953
0,0.00832986831665039
0,0.007931947708129883
0,0.008481502532958984
0,0.007974863052368164
0,0.007730007171630859
0,0.00838613510131836
0,0.008394002914428711
0,0.007479667663574219
0,0.00917816162109375
0,0.008051156997680664
0,0.00805211067199707
0,0.008226394653320312
0,0.008715391159057617
0,0.00870203971862793
0,0.008294105529785156
0,0.008480072021484375
0,0.00859522819519043
0,0.008255243301391602
0,0.008239030838012695
0,0.009214162826538086
0,0.00823068618774414
0,0.007946014404296875
0,0.008399724960327148
0,0.008585453033447266
0,0.007910013198852539
0,0.00764012336730957
0,0.008626937866210938
0,0.007901906967163086
0,0.009456872940063477
0,0.00778508186340332
0,0.008356332778930664
0,0.007841825485229492
0,0.008079767227172852
0,0.007831811904907227
0,0.008127212524414062
0,0.008262872695922852
0,0.00782918930053711
0,0.008455991744995117
0,0.008044719696044922
0,0.0077364444732666016
0,0.00860452651977539
0,0.008400678634643555
0,0.007803916931152344
0,0.007887601852416992
0,0.008263826370239258
0,0.0075876712799072266
0,0.007928133010864258
0,0.00847482681274414
0,0.008199930191040039
0,0.007722139358520508
0,0.007577419281005859
0,0.0076787471771240234
0,0.00795292854309082
0,0.007632732391357422
0,0.009511470794677734
0,0.008074045181274414
0,0.008236169815063477
0,0.008313417434692383
0,0.0076580047607421875
0,0.008234500885009766
0,0.007740974426269531
0,0.008322715759277344
0,0.008820056915283203
0,0.007851362228393555
0,0.00820612907409668
0,0.008240461349487305
0,0.008433103561401367
0,0.007833003997802734
0,0.008007049560546875
0,0.008984804153442383
0,0.008810043334960938
0,0.008005142211914062
0,0.009060859680175781
0,0.008175134658813477
0,0.007674455642700195
0,0.00821828842163086
0,0.008899688720703125
0,0.008388757705688477
0,0.008176326751708984
0,0.00792241096496582
0,0.008343696594238281
0,0.007669687271118164
